CreditoID,FechaCorte,SalCapVigente,SalCapAtrasado,SalCapVencido,SalCapVenNoExi,SalIntOrdinario,SalIntAtrasado,SalIntVencido,SalIntProvision,SalIntNoConta,SalMoratorios,SalComFaltaPago,SalOtrasComisi,SalIVAInteres,SalIVAMoratorios,SalIVAComFalPago,SalIVAComisi,PasoCapAtraDia,PasoCapVenDia,PasoCapVNEDia,PasoIntAtraDia,PasoIntVenDia,CapRegularizado,IntOrdDevengado,IntMorDevengado,ComisiDevengado,PagoCapVigDia,PagoCapAtrDia,PagoCapVenDia,PagoCapVenNexDia,PagoIntOrdDia,PagoIntVenDia,PagoIntAtrDia,PagoIntCalNoCon,PagoComisiDia,PagoMoratorios,PagoIvaDia,IntCondonadoDia,MorCondonadoDia,DiasAtraso,NoCuotasAtraso,MaximoDiasAtraso,LineaCreditoID,ClienteID,MonedaID,FechaInicio,FechaVencimiento,FechaExigible,FechaLiquida,ProductoCreditoID,EstatusCredito,SaldoPromedio,MontoCredito,FrecuenciaCap,PeriodicidadCap,FrecuenciaInt,PeriodicidadInt,NumAmortizacion,FechTraspasVenc,FechAutoriza,ClasifRegID,Calificacion,PorcReserva,EmpresaID,Usuario,FechaActual,DireccionIP,ProgramaID,Sucursal,NumTransaccion
100014254,2015-01-19,1990.55,987.25,0.00,0.00,0.00,26.99,0.00,28.16,0.00,24.83,64.66,0.00,130.26,32.93,93.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.95,2.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18,3,26,0,605,1,2014-10-10,2015-01-30,1900-01-01,1900-01-01,1100,V,3339.32,9855.00,S,7,S,7,16,1900-01-01,2014-10-10,41120,B3,15.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100014262,2015-01-19,920.77,2899.56,0.00,0.00,0.00,257.95,0.00,13.02,0.00,355.30,431.00,0.00,21.17,0.63,6.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.90,8.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,81,12,80,0,725,1,2014-10-10,2015-01-30,1900-01-01,1900-01-01,1100,V,3820.33,4576.00,S,7,S,7,16,1900-01-01,2014-10-10,41120,C2,50.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100014271,2015-01-19,3588.45,0.00,0.00,0.00,0.00,0.00,0.00,43.66,0.00,0.00,0.00,0.00,114.54,13.80,62.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,1,27,0,50,1,2014-10-10,2015-03-27,1900-01-01,1900-01-01,1200,V,3835.17,6713.00,C,14,C,14,12,1900-01-01,2014-10-10,41120,B1,4.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100014289,2015-01-19,7897.10,0.00,0.00,0.00,0.00,0.00,0.00,121.62,0.00,0.00,0.00,0.00,178.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,351,1,2014-10-14,2015-03-31,1900-01-01,1900-01-01,1100,V,8096.59,15000.00,C,14,C,14,12,1900-01-01,2014-10-13,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100014297,2015-01-19,4926.10,0.00,0.00,0.00,0.00,0.00,0.00,43.19,0.00,0.00,0.00,0.00,150.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,615,1,2014-10-14,2015-05-14,1900-01-01,1900-01-01,1100,V,5376.39,8000.00,M,30,M,30,7,1900-01-01,2014-10-13,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100014301,2015-01-19,6113.28,0.00,0.00,0.00,0.00,0.00,0.00,62.53,0.00,0.00,0.00,0.00,182.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,910,1,2014-10-14,2015-04-28,1900-01-01,1900-01-01,1100,V,6315.53,10600.00,S,7,S,7,28,1900-01-01,2014-10-13,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100014319,2015-01-19,2709.19,0.00,0.00,0.00,0.00,0.00,0.00,23.75,0.00,0.00,0.00,0.00,164.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,911,1,2014-10-14,2015-02-14,1900-01-01,1900-01-01,1300,V,3779.22,10000.00,M,30,M,30,4,1900-01-01,2014-10-13,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100014327,2015-01-19,22256.97,0.00,0.00,0.00,0.00,0.00,0.00,227.64,0.00,0.00,0.00,0.00,505.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,912,1,2014-10-14,2016-04-12,1900-01-01,1900-01-01,1300,V,22380.62,25000.00,S,7,S,7,78,1900-01-01,2014-10-13,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100014335,2015-01-19,13362.44,0.00,0.00,0.00,0.00,0.00,0.00,273.34,0.00,0.00,0.00,0.00,339.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,913,1,2014-10-14,2015-05-26,1900-01-01,1900-01-01,1300,V,13551.49,20000.00,C,14,C,14,16,1900-01-01,2014-10-13,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100014343,2015-01-19,10794.37,0.00,0.00,0.00,0.00,0.00,0.00,78.86,0.00,0.00,0.00,0.00,366.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,914,1,2014-10-15,2015-04-15,1900-01-01,1900-01-01,1300,V,12247.56,20000.00,M,30,M,30,6,1900-01-01,2014-10-13,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100014351,2015-01-19,122278.18,0.00,0.00,0.00,0.00,0.00,0.00,2239.73,0.00,0.00,0.00,0.00,2439.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,159.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,1,0,110,1,2014-10-14,2015-10-13,1900-01-01,1900-01-01,1100,V,123063.10,150000.00,C,14,C,14,26,1900-01-01,2014-10-13,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100014360,2015-01-19,24176.49,0.00,0.00,0.00,0.00,0.00,0.00,211.95,0.00,0.00,0.00,0.00,604.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,579,1,2014-10-14,2015-10-14,1900-01-01,1900-01-01,1100,V,25026.22,30000.00,M,30,M,30,12,1900-01-01,2014-10-13,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100014378,2015-01-19,35679.26,130.32,0.00,0.00,0.00,0.00,0.00,312.79,0.00,0.38,0.00,0.00,830.38,3.49,20.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.13,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,1,5,0,915,1,2014-10-14,2016-04-14,1900-01-01,1900-01-01,1300,V,36601.31,40000.00,M,30,M,30,18,1900-01-01,2014-10-13,41120,B1,4.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100014386,2015-01-19,8212.63,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00,0.00,0.00,0.00,227.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,401,1,2014-10-15,2015-06-15,1900-01-01,1900-01-01,1100,V,8534.67,12200.00,Q,15,Q,15,16,1900-01-01,2014-10-14,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100014394,2015-01-19,8002.45,0.00,0.00,0.00,0.00,0.00,0.00,152.00,0.00,0.00,0.00,0.00,180.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,2,0,916,1,2014-10-15,2015-09-16,1900-01-01,1900-01-01,1100,V,8070.72,10000.00,C,14,C,14,24,1900-01-01,2014-10-14,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100014408,2015-01-19,3976.23,0.00,0.00,0.00,0.00,0.00,0.00,23.91,0.00,0.00,0.00,0.00,82.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,4,0,917,1,2014-10-15,2015-10-15,1900-01-01,1900-01-01,1300,V,4181.62,5000.00,M,30,M,30,12,1900-01-01,2014-10-14,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100014416,2015-01-19,3360.33,0.00,0.00,0.00,0.00,0.00,0.00,24.55,0.00,0.00,0.00,0.00,96.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,918,1,2014-10-15,2015-06-15,1900-01-01,1900-01-01,1300,V,3618.82,5000.00,M,30,M,30,8,1900-01-01,2014-10-14,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100014424,2015-01-19,16406.06,0.00,0.00,0.00,0.00,0.00,0.00,311.62,0.00,0.00,0.00,0.00,364.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,2,0,919,1,2014-10-15,2015-10-14,1900-01-01,1900-01-01,1200,V,16569.84,20000.00,C,14,C,14,26,1900-01-01,2014-10-14,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100014432,2015-01-19,12057.90,0.00,0.00,0.00,0.00,0.00,0.00,88.09,0.00,0.00,0.00,0.00,293.51,3.19,13.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,16,0,922,1,2014-10-16,2015-10-15,1900-01-01,1900-01-01,1300,V,12295.04,15000.00,Q,15,Q,15,24,1900-01-01,2014-10-15,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100014441,2015-01-19,9604.21,0.00,0.00,0.00,0.00,0.00,0.00,168.39,0.00,0.00,0.00,0.00,205.36,0.88,10.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,14,0,923,1,2014-10-16,2015-09-17,1900-01-01,1900-01-01,1100,V,9699.74,12000.00,C,14,C,14,24,1900-01-01,2014-10-15,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100014459,2015-01-19,2685.59,0.00,0.00,0.00,0.00,0.00,0.00,19.62,0.00,0.00,0.00,0.00,86.30,1.11,6.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,6,0,920,1,2014-10-16,2015-04-15,1900-01-01,1900-01-01,1300,V,2988.15,5000.00,Q,15,Q,15,12,1900-01-01,2014-10-15,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100014467,2015-01-19,3765.75,3948.86,0.00,0.00,0.00,440.65,0.00,27.51,0.00,332.45,517.28,0.00,82.70,0.00,0.00,0.00,514.23,0.00,0.00,43.77,0.00,0.00,5.50,17.55,64.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54,8,53,0,921,1,2014-10-16,2015-03-05,1900-01-01,1900-01-01,1100,V,7714.61,10000.00,S,7,S,7,20,1900-01-01,2014-10-15,41120,C1,30.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100014475,2015-01-19,6605.98,0.00,0.00,0.00,0.00,0.00,0.00,87.40,0.00,0.00,0.00,0.00,139.32,4.43,31.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,8,0,924,1,2014-10-17,2015-05-29,1900-01-01,1900-01-01,1100,V,6876.30,10000.00,C,14,C,14,16,1900-01-01,2014-10-15,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100014483,2015-01-19,8002.45,0.00,0.00,0.00,0.00,0.00,0.00,140.31,0.00,0.00,0.00,0.00,180.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,1,0,635,1,2014-10-16,2015-09-17,1900-01-01,1900-01-01,1200,V,8082.10,10000.00,C,14,C,14,24,1900-01-01,2014-10-15,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100014491,2015-01-19,8053.56,0.00,0.00,0.00,0.00,0.00,0.00,47.07,0.00,0.00,0.00,0.00,201.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,925,1,2014-10-16,2015-10-16,1900-01-01,1900-01-01,1300,V,8381.27,10000.00,M,30,M,30,12,1900-01-01,2014-10-15,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100014505,2015-01-19,9877.98,0.00,0.00,0.00,0.00,0.00,0.00,72.16,0.00,0.00,0.00,0.00,328.83,2.90,41.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,14,0,926,1,2014-10-16,2015-04-02,1900-01-01,1900-01-01,1100,V,10467.65,20000.00,S,7,S,7,24,1900-01-01,2014-10-15,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100014513,2015-01-19,26757.07,0.00,0.00,0.00,0.00,0.00,0.00,156.38,0.00,0.00,0.00,0.00,622.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,1,0,927,1,2014-10-16,2016-04-16,1900-01-01,1900-01-01,1100,V,27299.60,30000.00,M,30,M,30,18,1900-01-01,2014-10-15,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100014521,2015-01-19,54825.51,0.00,0.00,0.00,0.00,0.00,0.00,184.34,0.00,0.00,0.00,0.00,804.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,347,1,2014-10-16,2015-10-16,1900-01-01,1900-01-01,1300,V,57336.31,70000.00,M,30,M,30,12,1900-01-01,2014-10-15,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100014530,2015-01-19,40233.75,0.00,0.00,0.00,0.00,0.00,0.00,235.14,0.00,0.00,0.00,0.00,936.37,2.34,20.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,3,0,392,1,2014-10-16,2016-04-16,1900-01-01,1900-01-01,1200,V,41211.87,45106.00,M,30,M,30,18,1900-01-01,2014-10-16,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100014548,2015-01-19,5347.27,0.00,0.00,0.00,0.00,0.00,0.00,93.76,0.00,0.00,0.00,0.00,159.36,11.96,41.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,26,0,928,1,2014-10-16,2015-04-02,1900-01-01,1900-01-01,1200,V,5883.13,10000.00,C,14,C,14,12,1900-01-01,2014-10-16,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100014556,2015-01-19,16004.91,0.00,0.00,0.00,0.00,0.00,0.00,280.62,0.00,0.00,0.00,0.00,360.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,930,1,2014-10-16,2015-09-17,1900-01-01,1900-01-01,1300,V,16164.21,20000.00,C,14,C,14,24,1900-01-01,2014-10-16,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100014564,2015-01-19,14954.28,0.00,0.00,0.00,0.00,0.00,0.00,262.20,0.00,0.00,0.00,0.00,352.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,929,1,2014-10-16,2015-07-23,1900-01-01,1900-01-01,1100,V,15155.48,20000.00,C,14,C,14,20,1900-01-01,2014-10-16,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100014572,2015-01-19,7279.56,465.70,0.00,0.00,0.00,0.00,0.00,40.54,0.00,5.19,64.66,0.00,186.69,0.00,0.00,0.00,465.70,0.00,0.00,0.00,0.00,0.00,8.11,5.19,64.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,1,4,0,777,1,2014-10-16,2015-04-02,1900-01-01,1900-01-01,1200,V,7977.92,15000.00,S,7,S,7,24,1900-01-01,2014-10-16,41120,B1,4.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100014581,2015-01-19,1971.50,0.00,0.00,0.00,0.00,0.00,0.00,2.04,0.00,0.00,0.00,0.00,95.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,1,0,888,1,2014-10-20,2015-02-09,1900-01-01,1900-01-01,1100,V,2659.08,10000.00,S,7,S,7,16,1900-01-01,2014-10-17,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100014599,2015-01-19,7401.51,0.00,0.00,0.00,0.00,0.00,0.00,10.81,0.00,0.00,0.00,0.00,246.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,1,0,727,1,2014-10-20,2015-04-06,1900-01-01,1900-01-01,1100,V,8064.20,15000.00,S,7,S,7,24,1900-01-01,2014-10-17,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100014602,2015-01-19,17724.59,401.90,0.00,0.00,0.00,370.78,0.00,207.18,0.00,9.38,86.20,0.00,315.31,2.15,27.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.90,1.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8,1,15,0,663,1,2014-10-20,2016-03-07,1900-01-01,1900-01-01,1100,V,18126.49,20000.00,C,14,C,14,36,1900-01-01,2014-10-17,41120,B3,15.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100014611,2015-01-19,16406.06,0.00,0.00,0.00,0.00,0.00,0.00,191.77,0.00,0.00,0.00,0.00,364.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,1,0,933,1,2014-10-20,2015-10-19,1900-01-01,1900-01-01,1100,V,16651.73,20000.00,C,14,C,14,26,1900-01-01,2014-10-17,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100014637,2015-01-19,2259.46,0.00,0.00,0.00,0.00,0.00,0.00,3.30,0.00,0.00,0.00,0.00,91.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,1,0,934,1,2014-10-20,2015-03-09,1900-01-01,1900-01-01,1300,V,2585.69,6000.00,S,7,S,7,20,1900-01-01,2014-10-17,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100014645,2015-01-19,8972.83,0.00,0.00,0.00,0.00,0.00,0.00,417.49,0.00,0.00,0.00,0.00,143.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,2,0,931,1,2014-10-17,2015-12-17,1900-01-01,1900-01-01,1300,V,8972.83,10000.00,M,30,M,30,14,1900-01-01,2014-10-17,41120,B1,4.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100014653,2015-01-19,6684.40,0.00,0.00,0.00,0.00,0.00,0.00,78.13,0.00,0.00,0.00,0.00,169.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,932,1,2014-10-20,2015-06-01,1900-01-01,1900-01-01,1100,V,6892.16,10000.00,C,14,C,14,16,1900-01-01,2014-10-17,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100014661,2015-01-19,8730.83,0.00,0.00,0.00,0.00,0.00,0.00,395.46,0.00,0.00,0.00,0.00,138.32,8.61,20.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,28,0,935,1,2014-10-20,2015-10-20,1900-01-01,1900-01-01,1100,V,9113.23,10000.00,M,30,M,30,12,1900-01-01,2014-10-17,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100014670,2015-01-19,20054.70,0.00,0.00,0.00,0.00,0.00,0.00,90.86,0.00,0.00,0.00,0.00,524.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,2,0,936,1,2014-10-20,2015-06-01,1900-01-01,1900-01-01,1100,V,20565.75,30000.00,S,7,S,7,32,1900-01-01,2014-10-17,41120,B1,4.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100014688,2015-01-19,37009.37,0.00,0.00,0.00,0.00,0.00,0.00,242.10,0.00,0.00,0.00,0.00,806.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,937,1,2014-10-20,2015-08-15,1900-01-01,1900-01-01,1300,V,38023.85,50000.00,Q,15,Q,15,20,1900-01-01,2014-10-17,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
100014696,2015-01-19,1009.95,0.00,0.00,0.00,0.00,0.00,0.00,1.48,0.00,0.00,0.00,0.00,68.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,1,0,939,1,2014-10-20,2015-02-09,1900-01-01,1900-01-01,1100,V,1357.94,5000.00,S,7,S,7,16,1900-01-01,2014-10-17,41120,B1,1.00,1,17,"2015-01-20 10:38:46",192.168.30.2,CARTERACIEDIAPRO,1,412736
